row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
(1),(1),(1),(2),(3),(4),(5),-2.0,-3.0,-4.0,-5.0
,,,III. Lưu chuyển tiền từ hoạt động tài chính,,,,,,,
31,31,31,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,0,0,,,0.0,0.0
32,32,32,"2. Tiền trả lại vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",,0,0,,,0.0,0.0
33,33,33,3. Tiền thu từ đi vay,,6.439.723.690.209,6.338.943.645.001,,,6439723690209.0,6338943645001.0
34,34,34,4. Tiền trả nợ gốc vay,,(7.068.545.072.627),(6.329.022.782.174),,,-7068545072627.0,-6329022782174.0
35,35,35,5. Tiền trả nợ gốc thuê tài chính,,0,0,,,0.0,0.0
36,36,36,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",,(195.186.069.537),(223.420.063.498),,,-195186069537.0,-223420063498.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,(824.007.451.955),(213.499.200.671),,,-824007451955.0,-213499200671.0
50,50,50,Lưu chuyển tiền thuần trong kỳ (50,,(866.696.200.405),521.881.506.062,,,-866696200405.0,521881506062.0
60,60,60,Tiền và tương đương tiền đầu kỳ,,6.034.334.324.181,5.504.159.028.735,,,6034334324181.0,5504159028735.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối doái quy đổi ngoại tệ,,(6.193.504.609),8.293.789.384,,,-6193504609.0,8293789384.0
70,70,70,Tiền và tương đương tiền cuối kỳ (70 = 50+60+61),,5.161.444.619.167,6.034.334.324.181,,,5161444619167.0,6034334324181.0
