row_label_raw,row_label_full,Số đầu năm > Phần lái từ công ty liên kết trong năm,35.555.439 > 19.388.990,numeric__35.555.439 > 19.388.990
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,(20.915.646),-20915646.0
Số cuối năm,Số cuối năm,Số cuối năm,34.028.783,34028783.0
