row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Doanh thu bán trái cây,Doanh thu bán trái cây,Doanh thu bán trái cây,840.430.521,1.919.235.938,840430521.0,1919235938.0
Doanh thu bán mũ cao su,Doanh thu bán mũ cao su,Doanh thu bán mũ cao su,260.020.302,265.494.259,260020302.0,265494259.0
Doanh thu từ cung cấp dịch vụ,Doanh thu từ cung cấp dịch vụ,Doanh thu từ cung cấp dịch vụ,52.517.847,63.424.080,52517847.0,63424080.0
Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,45.966.202,126.757.703,45966202.0,126757703.0
DOANH THU THUẦN,DOANH THU THUẦN,DOANH THU THUẦN,1.198.934.872,2.374.911.980,1198934872.0,2374911980.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu thuần với các bên liên quan,Trong đó: > Doanh thu thuần với các bên liên quan,Doanh thu thuần với các bên liên quan,475.490.882,910.645.738,475490882.0,910645738.0
Doanh thu thuần với các bên khác,Trong đó: > Doanh thu thuần với các bên khác,Doanh thu thuần với các bên khác,723.443.990,1.464.266.242,723443990.0,1464266242.0
