row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,303.732.455,555.764.374,303732455.0,555764374.0
Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,249.116.350,158.230.832,249116350.0,158230832.0
Dự phòng giảm giá đầu tư,Dự phòng giảm giá đầu tư,Dự phòng giảm giá đầu tư,2.594.610,-,2594610.0,
Hoàn nhập chi phí tài chính khác,Hoàn nhập chi phí tài chính khác,Hoàn nhập chi phí tài chính khác,-,(155.818.739),,-155818739.0
Khác,Khác,Khác,17.007.722,22.615.288,17007722.0,22615288.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,572.451.137,580.791.755,572451137.0,580791755.0
