row_label_raw,row_label_full,col_0,Vay ngắn hạn,Vay dài hạn,Ngàn VND Tổng cộng,numeric__Vay ngắn hạn,numeric__Vay dài hạn,numeric__Ngàn VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,7.297.243.718,4.105.299.625,11.402.543.343,7297243718.0,4105299625.0,11402543343.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,3.189.899.226,494.500.000,3.684.399.226,3189899226.0,494500000.0,3684399226.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,1.654.841.802,(1.654.841.802),-,1654841802.0,-1654841802.0,
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,6.350.564,(23.247.937),(16.897.373),6350564.0,-23247937.0,-16897373.0
Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,3.153.581,-,3.153.581,3153581.0,,3153581.0
Thanh lý công ty con,Thanh lý công ty con,Thanh lý công ty con,(151.466.667),(208.333.333),(359.800.000),-151466667.0,-208333333.0,-359800000.0
Cần trừ công nợ,Cần trừ công nợ,Cần trừ công nợ,(3.943.112.688),(7.361.234),(3.950.473.922),-3943112688.0,-7361234.0,-3950473922.0
Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,(4.787.712.855),(110.744.535),(4.898.457.390),-4787712855.0,-110744535.0,-4898457390.0
Số cuối năm,Số cuối năm,Số cuối năm,3.269.196.681,2.595.270.784,5.864.467.465,3269196681.0,2595270784.0,5864467465.0
