row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Ngàn VND > Năm nay,Ngàn VND > Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Ngàn VND > Năm nay,numeric__Ngàn VND > Năm trước
An Đông Mia,An Đông Mia,An Đông Mia,Công ty con của công ty có cùng thành viên HĐQT,Thu gốc cho vayThu lãi cho vayLãi cho vay,154.759.77216.348.2058.458.788,- - 12.591.390,,,1.5475977216348205e+23,
Công Ty Cổ Phần Hoàng Anh Đắk Lắk,Công Ty Cổ Phần Hoàng Anh Đắk Lắk,Công Ty Cổ Phần Hoàng Anh Đắk Lắk,Công ty con của công ty có cùng thành viên HĐQT,Cấn trừ công nợ,251.607.120,-,,,251607120.0,
Công ty TNHH MTV Cao su Hoàng Anh - Quang Minh,Công ty TNHH MTV Cao su Hoàng Anh - Quang Minh,Công ty TNHH MTV Cao su Hoàng Anh - Quang Minh,Công ty con của công ty có cùng thành viên HĐQT,Thu lãi cho vayThu gốc cho vayLãi cho vay,33.740.29415.638.988854.789,- - -,,,3.374029415638989e+21,
Công ty TNHH Bình Phước Kratie 2 (“Bình Phước Kratie”),Công ty TNHH Bình Phước Kratie 2 (“Bình Phước Kratie”),Công ty TNHH Bình Phước Kratie 2 (“Bình Phước Kratie”),Công ty con của công ty có cùng thành viên HĐQT,Cho mượn vật tư,16.803.032,-,,,16803032.0,
Công ty TNHH Hoàng Anh Andong Meas (“HA Andong Meas”),Công ty TNHH Hoàng Anh Andong Meas (“HA Andong Meas”),Công ty TNHH Hoàng Anh Andong Meas (“HA Andong Meas”),Công ty con của công ty có cùng thành viên HĐQT,Cho mượn vật tư,14.561.030,-,,,14561030.0,
Công ty TNHH MTV Hoàng Anh Lumphat (“HA Lumphat”),Công ty TNHH MTV Hoàng Anh Lumphat (“HA Lumphat”),Công ty TNHH MTV Hoàng Anh Lumphat (“HA Lumphat”),Công ty con của công ty có cùng thành viên HĐQT,Cấn trừ công nợCho mượn vật tư,6.774.8013.957.650,- -,,,67748013957650.0,
Công ty TNHH MTV Daun Penh Agrico (“Daun Penh”),Công ty TNHH MTV Daun Penh Agrico (“Daun Penh”),Công ty TNHH MTV Daun Penh Agrico (“Daun Penh”),Công ty con của công ty có cùng thành viên HĐQT,Cho mượn vật tưMua hàng hóaMua TSCĐ,5.398.293- -,- 8.477.3633.023.255,,,,-84773633023255.0
Công ty TNHH MTV Vân tải Đường bộ Chu Lai - Trường Hải (“Vận tải Thaco Chu Lai”),Công ty TNHH MTV Vân tải Đường bộ Chu Lai - Trường Hải (“Vận tải Thaco Chu Lai”),Công ty TNHH MTV Vân tải Đường bộ Chu Lai - Trường Hải (“Vận tải Thaco Chu Lai”),Công ty con của công ty có cùng thành viên HĐQT,Bán tài sản cố địnhCấn trừ công nợMua dịch vụ,5.905.0002.568.13110.850,- - 11.335.206,,,5.905000256813111e+18,
THACO,THACO,THACO,Cổ đông lớn,Trả gốc vayVay và cán trừ công nợLãi vay,- - -,1.375.438.452626.200.457173.725.451,,,,1.3754384526262004e+27
