row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Dự Phòng VND,Số đầu năm > Giá trị VND,Số đầu năm > Dự Phòng VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Dự Phòng VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Dự Phòng VND
Các khoản cho vay ngắn hạn,Các khoản cho vay ngắn hạn,Các khoản cho vay ngắn hạn,-,-,95.777.858.552,(343.858.552),,,95777858552.0,-343858552.0
Cho vay dài hạn đáo hạn trong vòng một năm,Cho vay dài hạn đáo hạn trong vòng một năm,Cho vay dài hạn đáo hạn trong vòng một năm,1.291.000.000,-,6.950.000.000,-,1291000000.0,,6950000000.0,
,,,1.291.000.000,-,102.727.858.552,(343.858.552),1291000000.0,,102727858552.0,-343858552.0
