row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Lộc Thổ,Công ty Cổ phần Lộc Thổ,Công ty Cổ phần Lộc Thổ,Bên liên quan khác,Thu hồi khoản cho vayLãi cho vayCho vay,32.000.000.000827.884.323-,-1.946.666.66732.000.000.000,,,,-1.94666666732e+20
Công ty Cổ phần Sản xuất Thương mại Bao bì Thành Thành Công,Công ty Cổ phần Sản xuất Thương mại Bao bì Thành Thành Công,Công ty Cổ phần Sản xuất Thương mại Bao bì Thành Thành Công,Bên liên quan khác,Cho vayThu hồi khoản cho vayLãi cho vay,---,30.000.000.00030.000.000.0001.844.250.001,,,,3.00000000003e+31
Công ty Cổ phần Sản xuất Thương mại Tâm Bình An,Công ty Cổ phần Sản xuất Thương mại Tâm Bình An,Công ty Cổ phần Sản xuất Thương mại Tâm Bình An,Bên liên quan khác,Thu hồi khoản cho vayCho vayLãi cho vay,58.000.000.00020.000.000.0002.878.607.308,23.000.000.00061.000.000.0003.187.200.000,,,5.80000000002e+31,2.300000000061e+31
Công ty Cổ phần Năng lượng TTC,Công ty Cổ phần Năng lượng TTC,Công ty Cổ phần Năng lượng TTC,Bên liên quan khác,Ứng trước mua hàng hóaDoanh thu bán hàng và cung cấp dịch vụChi phí chỉ hộ,507.871.00044.727.27230.400.000,-9.550.982.000349.720.553,,,5.078710004472728e+24,-9.55098200034972e+18
Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Bên liên quan khác,Mua hàng hóa và dịch vụ,1.828.617.857,6.517.581.187,,,1828617857.0,6517581187.0
