row_label_raw,row_label_full,col_0,Tại ngày1.1.2018VND,Chỉ cho vayVND,Thu hồi nợ vay/Phân loại lạiVND,Tại ngày31.12.2018VND,numeric__Tại ngày1.1.2018VND,numeric__Chỉ cho vayVND,numeric__Thu hồi nợ vay/Phân loại lạiVND,numeric__Tại ngày31.12.2018VND
Công ty Cổ phần Thủyđiện Thương Lộ,Công ty Cổ phần Thủyđiện Thương Lộ,Công ty Cổ phần Thủyđiện Thương Lộ,22.363.000.000,-,(22.363.000.000),-,22363000000.0,,-22363000000.0,
Công ty TNHH Một thànhviên Xây lắp và Cơ điệnGia Lai,Công ty TNHH Một thànhviên Xây lắp và Cơ điệnGia Lai,Công ty TNHH Một thànhviên Xây lắp và Cơ điệnGia Lai,1.291.000.000,-,-,1.291.000.000,1291000000.0,,,1291000000.0
Công ty TNHH Một thànhviên Xây lắp và Cơ điệnGia Lai,Công ty TNHH Một thànhviên Xây lắp và Cơ điệnGia Lai,Công ty TNHH Một thànhviên Xây lắp và Cơ điệnGia Lai,23.654.000.000,-,(22.363.000.000),1.291.000.000,23654000000.0,,-22363000000.0,1291000000.0
Cho vay dài hạn đáo hạntrong vòng một năm,Cho vay dài hạn đáo hạntrong vòng một năm,Cho vay dài hạn đáo hạntrong vòng một năm,(6.950.000.000),-,5.659.000.000,(1.291.000.000),-6950000000.0,,5659000000.0,-1291000000.0
Cho vay dài hạn đáo hạntrong vòng một năm,Cho vay dài hạn đáo hạntrong vòng một năm,Cho vay dài hạn đáo hạntrong vòng một năm,16.704.000.000,-,(16.704.000.000),-,16704000000.0,,-16704000000.0,
