row_label_raw,row_label_full,col_0,Tại ngày1.1.2018VND,Số phải nộptrong nămVND,Số đã thực nộptrong nămVND,Tại ngày31.12.2018VND,numeric__Tại ngày1.1.2018VND,numeric__Số phải nộptrong nămVND,numeric__Số đã thực nộptrong nămVND,numeric__Tại ngày31.12.2018VND
Thuế GTGT,Thuế GTGT,Thuế GTGT,2.985.594.680,134.495.082.347,(134.160.069.901),3.320.607.126,2985594680.0,134495082347.0,-134160069901.0,3320607126.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,3.312.614.035,10.196.200.217,(10.991.619.254),2.517.194.998,3312614035.0,10196200217.0,-10991619254.0,2517194998.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,2.224.902.361,18.357.653.043,(19.406.358.124),1.176.197.280,2224902361.0,18357653043.0,-19406358124.0,1176197280.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,551.150.959,4.337.427.887,(4.149.179.943),739.398.903,551150959.0,4337427887.0,-4149179943.0,739398903.0
Các loại thuế và phí khác,Các loại thuế và phí khác,Các loại thuế và phí khác,748.062.329,5.650.289.079,(5.692.024.612),706.326.796,748062329.0,5650289079.0,-5692024612.0,706326796.0
,,,9.822.324.364,173.036.652.573,(174.399.251.834),8.459.725.103,9822324364.0,173036652573.0,-174399251834.0,8459725103.0
