row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Dự phòng VND,Số đầu năm > Giá trị VND,Số đầu năm > Dự phòng VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Dự phòng VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Dự phòng VND
"Ký quỹ, ký cược dài hạn","Ký quỹ, ký cược dài hạn","Ký quỹ, ký cược dài hạn",580.158.382,-,10.266.834.032,-,580158382.0,,10266834032.0,
Các khoản khác,Các khoản khác,Các khoản khác,691.183.500,(483.828.450),691.183.500,(345.591.175),691183500.0,-483828450.0,691183500.0,-345591175.0
,,,1.271.341.882,(483.828.450),10.958.017.532,(345.591.175),1271341882.0,-483828450.0,10958017532.0,-345591175.0
Trong đó,Trong đó,Trong đó,,,,,,,,
Bên liên quan(Thuyết minh 30(b)),Trong đó > Bên liên quan(Thuyết minh 30(b)),Bên liên quan(Thuyết minh 30(b)),498.204.382,-,498.204.382,-,498204382.0,,498204382.0,
Bên thứ ba,Trong đó > Bên thứ ba,Bên thứ ba,773.137.500,(483.828.450),10.459.813.150,(345.591.175),773137500.0,-483828450.0,10459813150.0,-345591175.0
,,,1.271.341.882,(483.828.450),10.958.017.532,(345.591.175),1271341882.0,-483828450.0,10958017532.0,-345591175.0
