row_label_raw,row_label_full,Bên liên quan khác,Bên liên quan khác_1,Bên liên quan khác_2,numeric__Bên liên quan khác_1,numeric__Bên liên quan khác_2
Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,183.212.000,396.313.930,183212000.0,396313930.0
Công ty Cổ phần Năng lượng TTC,Công ty Cổ phần Năng lượng TTC,Công ty Cổ phần Năng lượng TTC,65.608.994,-,65608994.0,
Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,48.809.000,-,48809000.0,
Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,14.785.600,24.889.920,14785600.0,24889920.0
Công ty Cổ phần Mía đường Thành Thành Công Tây Ninh,Công ty Cổ phần Mía đường Thành Thành Công Tây Ninh,Công ty Cổ phần Mía đường Thành Thành Công Tây Ninh,-,333.250.000,,333250000.0
