row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Mía đường Thành Thành Công Tây Ninh,Công ty Cổ phần Mía đường Thành Thành Công Tây Ninh,Công ty Cổ phần Mía đường Thành Thành Công Tây Ninh,Bên liên quan khác,Mua hàng hóa và dịch vụDoanh thu bán hàng và cung cấp dịch vụChi phí chi hộ,51.490.000-,333.250.0001.119.399.00029.983.792,,,,3.332500001119399e+26
Công ty TNHH Mía đường TTC Attapeu,Công ty TNHH Mía đường TTC Attapeu,Công ty TNHH Mía đường TTC Attapeu,Bên liên quan khác,Doanh thu bán hàng và cung cấp dịch vụCho vayThu hồi khoản cho vayLãi cho vay,90.545.460--,97.145.460500.000.000500.000.0004.513.889,,,,9.71454605e+32
Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty Cổ phần Thương Tín Tàu Cuốc,Bên liên quan khác,Doanh thu bán hàng và cung cấp dịch vụ,-,716.985.000,,,,716985000.0
Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty Cổ phần Thương Tín Tàu Cuốc,Bên liên quan khác,Doanh thu bán hàng và cung cấp dịch vụ,=,716.985.000,,,,716985000.0
Công ty Cổ phần Thủy điện Trường Phú,Công ty Cổ phần Thủy điện Trường Phú,Công ty Cổ phần Thủy điện Trường Phú,Bên liên quan khác,Doanh thu bán hàng và cung cấp dịch vụChi phí chi hộ,6.850.877.6922.599.545,483.565.3357.575.613,,,6.8508776922599544e+16,4835653357575613.0
Công ty Cổ phần Đường Biên Hòa - Ninh Hòa,Công ty Cổ phần Đường Biên Hòa - Ninh Hòa,Công ty Cổ phần Đường Biên Hòa - Ninh Hòa,Bên liên quan khác,Doanh thu bán hàng và cung cấp dịch vụ,200.152.728,-,,,200152728.0,
