row_label_raw,row_label_full,Công ty con,Công ty con_1,Công ty con_2,numeric__Công ty con_1,numeric__Công ty con_2
Công ty TNHH Một thành viên Tư Vấn và Phát triển Năng lượng Gia Lai,Công ty TNHH Một thành viên Tư Vấn và Phát triển Năng lượng Gia Lai,Công ty TNHH Một thành viên Tư Vấn và Phát triển Năng lượng Gia Lai,-,653.380.455,,653380455.0
Công ty TNHH Một thành viên Xây lắp và Cơ điện Gia Lai,Công ty TNHH Một thành viên Xây lắp và Cơ điện Gia Lai,Công ty TNHH Một thành viên Xây lắp và Cơ điện Gia Lai,351.742.145,432.153.150,351742145.0,432153150.0
