row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,31/12/2014Triệu VND,numeric__31/12/2015Triệu VND,numeric__31/12/2014Triệu VND
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,,
▪ Các khoản phải trả nhân viên,Các khoản phải trả nội bộ > ▪ Các khoản phải trả nhân viên,▪ Các khoản phải trả nhân viên,5.365,3.528,5365.0,3528.0
▪ Các khoản phải trả nội bộ khác,Các khoản phải trả nội bộ > ▪ Các khoản phải trả nội bộ khác,▪ Các khoản phải trả nội bộ khác,4.659,2.572,4659.0,2572.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,,
▪ Các khoản phải trả trong nghiệp vụ L/C,Các khoản phải trả bên ngoài > ▪ Các khoản phải trả trong nghiệp vụ L/C,▪ Các khoản phải trả trong nghiệp vụ L/C,114.878,109.549,114878.0,109549.0
▪ Các khoản phải trả NHNNVN trong cho vay hỗ trợ lãi suất,Các khoản phải trả bên ngoài > ▪ Các khoản phải trả NHNNVN trong cho vay hỗ trợ lãi suất,▪ Các khoản phải trả NHNNVN trong cho vay hỗ trợ lãi suất,29.841,29.686,29841.0,29686.0
▪ Các khoản phải trả trong dịch vụ thanh toán thể,Các khoản phải trả bên ngoài > ▪ Các khoản phải trả trong dịch vụ thanh toán thể,▪ Các khoản phải trả trong dịch vụ thanh toán thể,29.374,25.172,29374.0,25172.0
▪ Các khoản thuế phải nộp (Thuyết minh số 20),Các khoản phải trả bên ngoài > ▪ Các khoản thuế phải nộp (Thuyết minh số 20),▪ Các khoản thuế phải nộp (Thuyết minh số 20),15.728,12.454,15728.0,12454.0
▪ Các khoản phải trả trong nghiệp vụ xử lý nợ,Các khoản phải trả bên ngoài > ▪ Các khoản phải trả trong nghiệp vụ xử lý nợ,▪ Các khoản phải trả trong nghiệp vụ xử lý nợ,13.666,13.018,13666.0,13018.0
▪ Chuyển tiền phải trả,Các khoản phải trả bên ngoài > ▪ Chuyển tiền phải trả,▪ Chuyển tiền phải trả,11.572,22.728,11572.0,22728.0
▪ Cổ tức phải trả,Các khoản phải trả bên ngoài > ▪ Cổ tức phải trả,▪ Cổ tức phải trả,2.556,2.645,2556.0,2645.0
▪ Doanh thu chờ phân bổ,Các khoản phải trả bên ngoài > ▪ Doanh thu chờ phân bổ,▪ Doanh thu chờ phân bổ,354,9.725,354.0,9725.0
▪ Phải trả khác,Các khoản phải trả bên ngoài > ▪ Phải trả khác,▪ Phải trả khác,33.026,66.721,33026.0,66721.0
Quỹ khen thưởng và phúc lợi (i),Các khoản phải trả bên ngoài > Quỹ khen thưởng và phúc lợi (i),Quỹ khen thưởng và phúc lợi (i),24.375,33.327,24375.0,33327.0
,,,285.394,331.125,285394.0,331125.0
