row_label_raw,row_label_full,col_0,Cho vaykhách hàng– gộpTriệu VND,Tiền gửicủa kháchhàngTriệu VND,Phát hànhgiấy tờ cógiáTriệu VND,Nợ tiềm tàngvà các camkết tín dụngTriệu VND,Chứngkhoán đầutur – gộpTriệu VND,"Góp vốn, đầutur dài hạn– gộpTriệu VND",Tiền gửi vàcho vayTCTD khác– gộpTriệu VND,Tiền gửi vàvay từTCTD khácTriệu VND,Công cụ tài chính phải sinh(Tổng giá trịgiao dịch theohợp đồng)Triệu VND,numeric__Cho vaykhách hàng– gộpTriệu VND,numeric__Tiền gửicủa kháchhàngTriệu VND,numeric__Phát hànhgiấy tờ cógiáTriệu VND,numeric__Nợ tiềm tàngvà các camkết tín dụngTriệu VND,numeric__Chứngkhoán đầutur – gộpTriệu VND,"numeric__Góp vốn, đầutur dài hạn– gộpTriệu VND",numeric__Tiền gửi vàcho vayTCTD khác– gộpTriệu VND,numeric__Tiền gửi vàvay từTCTD khácTriệu VND,numeric__Công cụ tài chính phải sinh(Tổng giá trịgiao dịch theohợp đồng)Triệu VND
Trong nước,Trong nước,Trong nước,84.759.792,97.145.933,3.000.392,7.309.487,20.135.636,2.031.645,6.246.195,7.260.717,18.362.454,84759792.0,97145933.0,3000392.0,7309487.0,20135636.0,2031645.0,6246195.0,7260717.0,18362454.0
Nước ngoài,Nước ngoài,Nước ngoài,-,1.284.609,-,3.303,-,-,1.682.079,672.600,1.389.716,,1284609.0,,3303.0,,,1682079.0,672600.0,1389716.0
,,,84.759.792,98.430.542,3.000.392,7.312.790,20.135.636,2.031.645,7.928.274,7.933.317,19.752.170,84759792.0,98430542.0,3000392.0,7312790.0,20135636.0,2031645.0,7928274.0,7933317.0,19752170.0
Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,,,,,,,,,
,,,Cho vaykhách hàng– gộpTriệu VND,Tiền gửicủa kháchhàngTriệu VND,Phát hànhgiấy tờ cógiáTriệu VND,Nợ tiềm tàngvà các camkết tín dụngTriệu VND,Chứngkhoán đầutur – gộpTriệu VND,"Góp vốn, đầutur dài hạn– gộpTriệu VND",Tiền gửi vàcho vayTCTD khác– gộpTriệu VND,Tiền gửi vàvay từTCTD khácTriệu VND,Công cụ tài chính phải sinh(Tổng giá trịgiao dịch theohợp đồng)Triệu VND,,,,,,,,,
Trong nước,Tại ngày 31 tháng 12 năm 2014 > Trong nước,Trong nước,87.146.543,99.908.798,3.008.378,8.947.640,20.151.866,2.093.368,37.892.565,39.176.866,14.735.301,87146543.0,99908798.0,3008378.0,8947640.0,20151866.0,2093368.0,37892565.0,39176866.0,14735301.0
Nước ngoài,Tại ngày 31 tháng 12 năm 2014 > Nước ngoài,Nước ngoài,-,1.463.088,-,10.514,-,-,1.570.551,1.866.474,1.054.096,,1463088.0,,10514.0,,,1570551.0,1866474.0,1054096.0
,,,87.146.543,101.371.886,3.008.378,8.958.154,20.151.866,2.093.368,39.463.116,41.043.340,15.789.397,87146543.0,101371886.0,3008378.0,8958154.0,20151866.0,2093368.0,39463116.0,41043340.0,15789397.0
