row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2015Triệu VND,2014Triệu VNDĐã điều chỉnh/phân loại lại,numeric__col_1,numeric__Thuyết minh,numeric__2015Triệu VND,numeric__2014Triệu VNDĐã điều chỉnh/phân loại lại
XI,XI,XI,Tổng lợi nhuận kế toán trước thuế (mang từ trang trước sang),,60.822,353.624,,,60822.0,353624.0
7,7,7,Chi phí thuế TNDN hiện hành,30,(20.828),(12.712),,30.0,-20828.0,-12712.0
8,8,8,Chi phí thuế TNDN hoãn lại,30,-,-,,30.0,,
XII,XII,XII,Chi phí thuế TNDN,30,(20.828),(12.712),,30.0,-20828.0,-12712.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,39.994,340.912,,,39994.0,340912.0
XV,XV,XV,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),31,33,277,,31.0,33.0,277.0
