row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,31/12/2014Triệu VND,numeric__31/12/2015Triệu VND,numeric__31/12/2014Triệu VND
Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),,
▪ Tạm ứng mua sắm bất động sản,Chi phí xây dựng cơ bản dở dang (i) > ▪ Tạm ứng mua sắm bất động sản,▪ Tạm ứng mua sắm bất động sản,310.151,536.870,310151.0,536870.0
▪ Chi phí xây dựng công trình,Chi phí xây dựng cơ bản dở dang (i) > ▪ Chi phí xây dựng công trình,▪ Chi phí xây dựng công trình,281.101,264.278,281101.0,264278.0
▪ Tạm ứng mua sắm tài sản khác,Chi phí xây dựng cơ bản dở dang (i) > ▪ Tạm ứng mua sắm tài sản khác,▪ Tạm ứng mua sắm tài sản khác,19.769,34.348,19769.0,34348.0
,,,611.021,835.496,611021.0,835496.0
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,,
▪ Phải thu từ chuyển nhượng cổ phần (ii),Các khoản phải thu > ▪ Phải thu từ chuyển nhượng cổ phần (ii),▪ Phải thu từ chuyển nhượng cổ phần (ii),303.828,303.679,303828.0,303679.0
▪ Thuế thu nhập doanh nghiệp nộp thừa (Thuyết minh số 20),Các khoản phải thu > ▪ Thuế thu nhập doanh nghiệp nộp thừa (Thuyết minh số 20),▪ Thuế thu nhập doanh nghiệp nộp thừa (Thuyết minh số 20),129.561,128.948,129561.0,128948.0
▪ Tạm ứng lương chưa quyết toán,Các khoản phải thu > ▪ Tạm ứng lương chưa quyết toán,▪ Tạm ứng lương chưa quyết toán,116.012,239.295,116012.0,239295.0
▪ Phải thu từ xử lý nợ của Vinashin (iii),Các khoản phải thu > ▪ Phải thu từ xử lý nợ của Vinashin (iii),▪ Phải thu từ xử lý nợ của Vinashin (iii),87.500,131.250,87500.0,131250.0
▪ Tạm ứng hoạt động nghiệp vụ,Các khoản phải thu > ▪ Tạm ứng hoạt động nghiệp vụ,▪ Tạm ứng hoạt động nghiệp vụ,57.797,51.712,57797.0,51712.0
▪ Các khoản phải thu trong cho vay hỗ trợ lãi suất,Các khoản phải thu > ▪ Các khoản phải thu trong cho vay hỗ trợ lãi suất,▪ Các khoản phải thu trong cho vay hỗ trợ lãi suất,38.451,38.442,38451.0,38442.0
▪ Các khoản phải thu trong hoạt động thanh toán thể,Các khoản phải thu > ▪ Các khoản phải thu trong hoạt động thanh toán thể,▪ Các khoản phải thu trong hoạt động thanh toán thể,31.079,35.177,31079.0,35177.0
