row_label_raw,row_label_full,31/12/2015Triệu VND,31/12/2014Triệu VND,numeric__31/12/2014Triệu VND
1.607.784,1.607.784,1.607.784,2.106.702,2106702.0
1.108.480,1.108.480,1.108.480,1.108.265,1108265.0
2.716.264,2.716.264,2.716.264,3.214.967,3214967.0
