row_label_raw,row_label_full,col_0,Năm 2017VND,Năm 2016VND,numeric__Năm 2017VND,numeric__Năm 2016VND
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,20.538.317.656,35.693.063.649,20538317656.0,35693063649.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,2.019.593.329,4.769.001.963,2019593329.0,4769001963.0
"Chi phí dùng cụ, đồ dùng","Chi phí dùng cụ, đồ dùng","Chi phí dùng cụ, đồ dùng",4.753.786,8.335.306,4753786.0,8335306.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,579.024.932,491.655.291,579024932.0,491655291.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,17.934.945.609,30.424.071.089,17934945609.0,30424071089.0
Chi phí quản lý,Chi phí quản lý,Chi phí quản lý,59.365.590.684,80.222.249.398,59365590684.0,80222249398.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,25.619.013.488,23.467.821.834,25619013488.0,23467821834.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,687.336.236,1.160.422.110,687336236.0,1160422110.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,2.948.601.035,2.470.321.325,2948601035.0,2470321325.0
Thuế phí và lệ phí,Thuế phí và lệ phí,Thuế phí và lệ phí,116.370.337,117.302.497,116370337.0,117302497.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,224.750.000,325.974.526,224750000.0,325974526.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,9.514.318.542,13.447.999.332,9514318542.0,13447999332.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,20.255.201.046,39.232.407.774,20255201046.0,39232407774.0
Tổng,Tổng,Tổng,79.903.908.340,115.915.313.047,79903908340.0,115915313047.0
