row_label_raw,row_label_full,col_0,01/01/2017,Số phải nộp trong năm,Số đã thực nộp trong năm,31/12/2017,numeric__01/01/2017,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__31/12/2017
Phải nộp,Phải nộp,Phải nộp,28.059.932.395,322.782.580.055,321.833.420.631,29.009.091.819,28059932395.0,322782580055.0,321833420631.0,29009091819.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,246.065.042.021,246.063.741.271,1.300.750,,246065042021.0,246063741271.0,1300750.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,27.838.057.096,66.784.685.188,65.782.055.072,28.840.687.212,27838057096.0,66784685188.0,65782055072.0,28840687212.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,216.506.877,9.574.808.863,9.632.264.516,159.051.224,216506877.0,9574808863.0,9632264516.0,159051224.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",,352.359.772,352.359.772,-,,352359772.0,352359772.0,
Thuế khác,Thuế khác,Thuế khác,5.368.422,5.684.211,3.000.000,8.052.633,5368422.0,5684211.0,3000000.0,8052633.0
Phải thu,Phải thu,Phải thu,96.933.800,129.317.748,129.347.748,96.963.800,96933800.0,129317748.0,129347748.0,96963800.0
Thuế GTGT nộp thừa,Thuế GTGT nộp thừa,Thuế GTGT nộp thừa,96.933.800,-,-,96.933.800,96933800.0,,,96933800.0
Thuế sử dụng đất phi NN,Thuế sử dụng đất phi NN,Thuế sử dụng đất phi NN,-,129.317.748,129.347.748,30.000,,129317748.0,129347748.0,30000.0
