row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,31/12/2017VND,01/01/2017VND,numeric__Mối quan hệ,numeric__31/12/2017VND,numeric__01/01/2017VND
Phải thu khác dài hạn,Phải thu khác dài hạn,Phải thu khác dài hạn,,68.030.067.270,49.476.412.560,,68030067270.0,49476412560.0
Phạm Thị Nhải,Phạm Thị Nhải,Phạm Thị Nhải,Người có liên quan với thành viên HĐQT,68.030.067.270,49.476.412.560,,68030067270.0,49476412560.0
