row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Ngày 1 tháng 1 năm 2023,Ngày 1 tháng 1 năm 2023,Ngày 1 tháng 1 năm 2023,2.362.858,3.267.326,5.630.184,2362858.0,3267326.0,5630184.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,1.965.445,317.419,2.282.864,1965445.0,317419.0,2282864.0
Số dự phòng đã sử dụng để xử lý rủi ro trong năm,Số dự phòng đã sử dụng để xử lý rủi ro trong năm,Số dự phòng đã sử dụng để xử lý rủi ro trong năm,(371.406),-,(371.406),-371406.0,,-371406.0
Tăng/(giảm) khác,Tăng/(giảm) khác,Tăng/(giảm) khác,10.744,(1.330),9.414,10744.0,-1330.0,9414.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,10.604,354,10.958,10604.0,354.0,10958.0
Ngày 31 tháng 12 năm 2023,Ngày 31 tháng 12 năm 2023,Ngày 31 tháng 12 năm 2023,3.978.245,3.583.769,7.562.014,3978245.0,3583769.0,7562014.0
