row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,Thu nhập từ hoạt động kinh doanh ngoại hối,1.790.207,1.566.481,1790207.0,1566481.0
Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,Thu từ kinh doanh ngoại tệ giao ngay,1.029.302,1.135.408,1029302.0,1135408.0
Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,Thu từ các công cụ tài chính phải sinh tiền tệ,691.451,277.489,691451.0,277489.0
Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,Thu từ kinh doanh vàng,35.140,126.313,35140.0,126313.0
"Lãi đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Lãi đánh giá lại ngoại tệ, vàng và các công cụ tài chính","Lãi đánh giá lại ngoại tệ, vàng và các công cụ tài chính",34.314,27.271,34314.0,27271.0
Chi phí hoạt động kinh doanh ngoại hối,Chi phí hoạt động kinh doanh ngoại hối,Chi phí hoạt động kinh doanh ngoại hối,(690.659),(504.237),-690659.0,-504237.0
Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,Chi về các công cụ tài chính phải sinh tiền tệ,(648.191),(457.612),-648191.0,-457612.0
Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,Chi về kinh doanh ngoại tệ giao ngay,(42.451),(46.544),-42451.0,-46544.0
Chi về kinh doanh vàng,Chi về kinh doanh vàng,Chi về kinh doanh vàng,(17),(81),-17.0,-81.0
,,,1.099.548,1.062.244,1099548.0,1062244.0
