row_label_raw,row_label_full,Tiền gửi tại Ngân hàng Nhà nước Việt Nam (a),Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
- Bằng VND,- Bằng VND,- Bằng VND,10.651.247,10.515.502,10651247.0,10515502.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,760.637,406.961,760637.0,406961.0
Tiền gửi tại Ngân hàng Trung ương Lào (b),Tiền gửi tại Ngân hàng Trung ương Lào (b),Tiền gửi tại Ngân hàng Trung ương Lào (b),376.356,529.088,376356.0,529088.0
Tiền gửi tại Ngân hàng Quốc gia Campuchia (c),Tiền gửi tại Ngân hàng Quốc gia Campuchia (c),Tiền gửi tại Ngân hàng Quốc gia Campuchia (c),1.059.805,834.566,1059805.0,834566.0
,,,12.848.045,12.286.117,12848045.0,12286117.0
