row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,216.363.275,"44,82",185.552.161,"42,31",216363275.0,44.82,185552161.0,42.31
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,103.839.711,"21,51",90.809.487,"20,70",103839711.0,21.51,90809487.0,20.7
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,98.730.327,"20,45",80.700.354,"18,40",98730327.0,20.45,80700354.0,18.4
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,4.455.608,"0,92",4.377.939,"1,00",4455608.0,0.92,4377939.0,1.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,3.947.519,"0,82",4.161.205,"0,95",3947519.0,0.82,4161205.0,0.95
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,2.101.651,"0,44",2.428.453,"0,55",2101651.0,0.44,2428453.0,0.55
Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,393.256,"0,08",420.129,"0,10",393256.0,0.08,420129.0,0.1
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,192.048,"0,04",171.219,"0,04",192048.0,0.04,171219.0,0.04
Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,189.164,"0,04",173.165,"0,04",189164.0,0.04,173165.0,0.04
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,73.464,"0,02",25.059,"0,01",73464.0,0.02,25059.0,0.01
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,2.151,"0,00",1.978,"0,00",2151.0,0.0,1978.0,0.0
Khác,Khác,Khác,2.438.376,"0,50",2.283.173,"0,52",2438376.0,0.5,2283173.0,0.52
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,266.367.847,"55,18",253.075.616,"57,69",266367847.0,55.18,253075616.0,57.69
,,,482.731.122,"100,00",438.627.777,"100,00",482731122.0,100.0,438627777.0,100.0
