row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",283.395,263.071,283395.0,263071.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,6.869.829,6.882.923,6869829.0,6882923.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,6.226.526,6.273.445,6226526.0,6273445.0
- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,397.101,369.543,397101.0,369543.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,156.942,186.399,156942.0,186399.0
- Chi trang phục,- Chi trang phục,- Chi trang phục,89.260,53.536,89260.0,53536.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,2.725.472,2.039.743,2725472.0,2039743.0
- Khấu hao và hao mòn tài sản cố định,- Khấu hao và hao mòn tài sản cố định,- Khấu hao và hao mòn tài sản cố định,1.148.589,665.889,1148589.0,665889.0
- Chi phí thuê tài sản,- Chi phí thuê tài sản,- Chi phí thuê tài sản,804.449,682.739,804449.0,682739.0
- Bảo dưỡng và sữa chữa tài sản,- Bảo dưỡng và sữa chữa tài sản,- Bảo dưỡng và sữa chữa tài sản,633.170,552.453,633170.0,552453.0
- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,127.300,126.906,127300.0,126906.0
- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,11.964,11.756,11964.0,11756.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,1.927.463,1.657.413,1927463.0,1657413.0
"- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo",813.544,711.307,813544.0,711307.0
"- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in",229.019,237.993,229019.0,237993.0
"- Chi điện nước, vệ sinh cơ quan","- Chi điện nước, vệ sinh cơ quan","- Chi điện nước, vệ sinh cơ quan",198.276,193.055,198276.0,193055.0
"- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết",154.989,131.089,154989.0,131089.0
- Công tác phí,- Công tác phí,- Công tác phí,128.575,56.201,128575.0,56201.0
- Chi bưu phí và điện thoại,- Chi bưu phí và điện thoại,- Chi bưu phí và điện thoại,43.525,28.581,43525.0,28581.0
"- Chi phí đào tạo, huấn luyện","- Chi phí đào tạo, huấn luyện","- Chi phí đào tạo, huấn luyện",8.487,28.808,8487.0,28808.0
- Các khoản chi phí khác,- Các khoản chi phí khác,- Các khoản chi phí khác,351.048,270.379,351048.0,270379.0
Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,605.054,550.889,605054.0,550889.0
Chi phí/(hoàn nhập) dự phòng,Chi phí/(hoàn nhập) dự phòng,Chi phí/(hoàn nhập) dự phòng,478.693,(473.322),478693.0,-473322.0
- Dự phòng giảm giá đầu tư dài hạn,- Dự phòng giảm giá đầu tư dài hạn,- Dự phòng giảm giá đầu tư dài hạn,6.170,156,6170.0,156.0
- Dự phòng rủi ro tài sản Có khác,- Dự phòng rủi ro tài sản Có khác,- Dự phòng rủi ro tài sản Có khác,472.523,(473.478),472523.0,-473478.0
,,,12.889.906,10.920.717,12889906.0,10920717.0
