row_label_raw,row_label_full,"Cổ tức nhận được trong năm từ góp vốn,mua cổ phần",Năm nayTriệu đồng > 22.837,Năm trướcTriệu đồng > 12.466,numeric__Năm nayTriệu đồng > 22.837,numeric__Năm trướcTriệu đồng > 12.466
- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,1.619,460,1619.0,460.0
"- Từ góp vốn, đầu tư dài hạn","- Từ góp vốn, đầu tư dài hạn","- Từ góp vốn, đầu tư dài hạn",21.218,12.006,21218.0,12006.0
,,,22.837,12.466,22837.0,12466.0
