row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,22.556.350,27.890.168,22556350.0,27890168.0
Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),17.645.512,22.309.012,17645512.0,22309012.0
Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành (b),4.900.000,5.450.746,4900000.0,5450746.0
Chứng khoán nợ nước ngoài,Chứng khoán nợ nước ngoài,Chứng khoán nợ nước ngoài,10.838,130.410,10838.0,130410.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,6.185,6.171,6185.0,6171.0
Chứng khoán vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán vốn do các tổ chức kinh tế trong nước phát hành,5.580,5.580,5580.0,5580.0
Chứng khoán vốn nước ngoài,Chứng khoán vốn nước ngoài,Chứng khoán vốn nước ngoài,605,591,605.0,591.0
,,,22.562.535,27.896.339,22562535.0,27896339.0
Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,(12.786),(8.246),-12786.0,-8246.0
Dự phòng giảm giá,Dự phòng giảm giá,Dự phòng giảm giá,(12.786),(8.246),-12786.0,-8246.0
,,,22.549.749,27.888.093,22549749.0,27888093.0
