row_label_raw,row_label_full,col_0,Năm nay,Năm trước(trình bày lại),numeric__Năm nay,numeric__Năm trước(trình bày lại)
Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),7.718.616,5.040.695,7718616.0,5040695.0
"Số phân bổ vào Quỹ khen thưởng, phúc lợi(triệu đồng) (*)","Số phân bổ vào Quỹ khen thưởng, phúc lợi(triệu đồng) (*)","Số phân bổ vào Quỹ khen thưởng, phúc lợi(triệu đồng) (*)",-,(554.288),,-554288.0
Lợi nhuận thuần phân bổ cho các cổ đôngsở hữu cổ phiếu phổ thông của Ngân hàng(triệu đồng),Lợi nhuận thuần phân bổ cho các cổ đôngsở hữu cổ phiếu phổ thông của Ngân hàng(triệu đồng),Lợi nhuận thuần phân bổ cho các cổ đôngsở hữu cổ phiếu phổ thông của Ngân hàng(triệu đồng),7.718.616,4.486.407,7718616.0,4486407.0
Bình quân gia quyền của số cổ phiếu phổ thôngđang lưu hành trong năm (cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thôngđang lưu hành trong năm (cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thôngđang lưu hành trong năm (cổ phiếu),1.885.215.716,1.885.215.716,1885215716.0,1885215716.0
Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),4.094,2.380,4094.0,2380.0
