row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,93.456.336,78.145.909,93456336.0,78145909.0
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,30.188.188,22.310.121,30188188.0,22310121.0
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,26.422.617,23.875.726,26422617.0,23875726.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,18.714.710,16.494.562,18714710.0,16494562.0
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,4.940.192,4.034.533,4940192.0,4034533.0
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chỉ phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chỉ phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chỉ phối đối với công ty trong điều lệ của công ty,4.137.942,3.965.539,4137942.0,3965539.0
Công ty trách nhiệm hữu hạn 1 thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên do Nhà nước sở hữu 100% vốn điều lệ,2.726.010,2.110.547,2726010.0,2110547.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,438.852,347.807,438852.0,347807.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,389.795,407.708,389795.0,407708.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",138.970,159.409,138970.0,159409.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,87.900,21.980,87900.0,21980.0
Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chỉ phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chỉ phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chỉ phối,46.719,54.770,46719.0,54770.0
"Đơn vị hành chính sự nghiệp, Đắng, Đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đắng, Đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đắng, Đoàn thể và hiệp hội",21.397,14.722,21397.0,14722.0
Khác,Khác,Khác,5.203.044,4.348.485,5203044.0,4348485.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,417.288.058,376.594.587,417288058.0,376594587.0
,,,510.744.394,454.740.496,510744394.0,454740496.0
