row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2017 > VND,01/01/2017 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2017 > VND,numeric__01/01/2017 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,2.373.925.961.709,2.621.737.891.026,,,2373925961709.0,2621737891026.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,491.647.733.371,214.138.917.185,,3.0,491647733371.0,214138917185.0
111,111,111,1. Tiền,,140.647.733.371,94.938.917.185,,,140647733371.0,94938917185.0
112,112,112,2. Các khoản tương đương tiền,,351.000.000.000,119.200.000.000,,,351000000000.0,119200000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,04,4.000.000.000,-,,4.0,4000000000.0,
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,4.000.000.000,-,,,4000000000.0,
130,130,130,III. Các khoản phải thu ngắn hạn,,641.781.933.424,1.154.375.559.253,,,641781933424.0,1154375559253.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,05,76.233.791.271,80.365.517.118,,5.0,76233791271.0,80365517118.0
132,132,132,2. Trả trước cho người bán ngắn hạn,,76.531.342.167,26.048.224.226,,,76531342167.0,26048224226.0
135,135,135,3. Phải thu về cho vay ngắn hạn,06,115.722.314.126,760.167.535.296,,6.0,115722314126.0,760167535296.0
136,136,136,4. Phải thu ngắn hạn khác,07,387.191.680.233,302.856.634.628,,7.0,387191680233.0,302856634628.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(13.897.194.373),(15.062.352.015),,,-13897194373.0,-15062352015.0
140,140,140,IV. Hàng tồn kho,08,1.144.900.874.743,1.201.129.306.746,,8.0,1144900874743.0,1201129306746.0
141,141,141,1. Hàng tồn kho,,1.145.466.072.107,1.201.783.125.429,,,1145466072107.0,1201783125429.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(565.197.364),(653.818.683),,,-565197364.0,-653818683.0
150,150,150,V. Tài sản ngắn hạn khác,,91.595.420.171,52.094.107.842,,,91595420171.0,52094107842.0
151,151,151,1. Chi phí trả trước ngắn hạn,13,72.223.226.300,51.691.084.496,,13.0,72223226300.0,51691084496.0
152,152,152,2. Thuế GTGT được khấu trừ,,2.232.696.628,223.769.757,,,2232696628.0,223769757.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,17,17.139.497.243,179.253.589,,17.0,17139497243.0,179253589.0
200,200,200,B. TÀI SẢN DÀI HẠN,,2.874.635.930.627,3.232.216.978.242,,,2874635930627.0,3232216978242.0
210,210,210,I. Các khoản phải thu dài hạn,,313.937.507.948,473.876.775.238,,,313937507948.0,473876775238.0
211,211,211,1. Phải thu dài hạn của khách hàng,05,-,159.322.688.345,,5.0,,159322688345.0
216,216,216,2. Phải thu dài hạn khác,07,313.937.507.948,314.554.086.893,,7.0,313937507948.0,314554086893.0
220,220,220,II. Tài sản cố định,,269.886.103.676,346.811.996.347,,,269886103676.0,346811996347.0
221,221,221,1. Tài sản cố định hữu hình,10,234.845.023.656,251.541.589.532,,10.0,234845023656.0,251541589532.0
222,222,222,- Nguyên giá,,621.939.609.967,638.986.982.856,,,621939609967.0,638986982856.0
223,223,223,- Giá trị hao mòn lũy kế,,(387.094.586.311),(387.445.393.324),,,-387094586311.0,-387445393324.0
227,227,227,2. Tài sản cố định vô hình,11,35.041.080.020,95.270.406.815,,11.0,35041080020.0,95270406815.0
228,228,228,- Nguyên giá,,66.757.470.667,128.105.315.798,,,66757470667.0,128105315798.0
229,229,229,- Giá trị hao mòn lũy kế,,(31.716.390.647),(32.834.908.983),,,-31716390647.0,-32834908983.0
230,230,230,III. Bất động sản đầu tư,12,117.468.561.419,198.719.143.744,,12.0,117468561419.0,198719143744.0
231,231,231,- Nguyên giá,,119.850.516.764,209.637.844.732,,,119850516764.0,209637844732.0
232,232,232,- Giá trị hao mòn lũy kế,,(2.381.955.345),(10.918.700.988),,,-2381955345.0,-10918700988.0
240,240,240,IV. Tài sản dở dang dài hạn,09,641.438.994.969,720.793.331.929,,9.0,641438994969.0,720793331929.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,641.438.994.969,720.793.331.929,,,641438994969.0,720793331929.0
250,250,250,V. Đầu tư tài chính dài hạn,04,1.178.336.577.457,1.105.890.199.320,,4.0,1178336577457.0,1105890199320.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,1.177.831.577.457,1.105.385.199.320,,,1177831577457.0,1105385199320.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,505.000.000,505.000.000,,,505000000.0,505000000.0
260,260,260,VI. Tài sản dài hạn khác,,353.568.185.158,386.125.531.664,,,353568185158.0,386125531664.0
261,261,261,1. Chi phí trả trước dài hạn,13,8.810.048.440,7.529.157.027,,13.0,8810048440.0,7529157027.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,33,-,11.000.000,,33.0,,11000000.0
269,269,269,3. Lợi thế thương mại,14,344.758.136.718,378.585.374.637,,14.0,344758136718.0,378585374637.0
270,270,270,TỔNG CỘNG TÀI SẢN,,5.248.561.892.336,5.853.954.869.268,,,5248561892336.0,5853954869268.0
