row_label_raw,row_label_full,col_0,col_1,01/01/2017 > Giá trị,01/01/2017 > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,31/12/2017 > Giá trị,31/12/2017 > Số có khả năng trả nợ,numeric__col_1,numeric__01/01/2017 > Giá trị,numeric__01/01/2017 > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__31/12/2017 > Giá trị,numeric__31/12/2017 > Số có khả năng trả nợ
,,,,VND,VND,VND,VND,VND,VND,,,,,,,
a),a),a),Vay ngắn hạn,936.852.445.851,936.852.445.851,1.976.822.633.096,2.196.604.508.615,717.070.570.332,717.070.570.332,,936852445851.0,936852445851.0,1976822633096.0,2196604508615.0,717070570332.0,717070570332.0
a),a),a),Vay ngắn hạn,769.553.737.580,769.553.737.580,1.690.759.505.564,1.940.972.162.344,519.341.080.800,519.341.080.800,,769553737580.0,769553737580.0,1690759505564.0,1940972162344.0,519341080800.0,519341080800.0
a),a),a),- Ngân hàng Đầu tư & Phát triển Việt Nam (BIDV) - CN Bình Dương\( ^{(1)} \),671.000.000.000,671.000.000.000,998.000.000.000,1.249.000.000.000,420.000.000.000,420.000.000.000,,671000000000.0,671000000000.0,998000000000.0,1249000000000.0,420000000000.0,420000000000.0
a),a),a),- Ngân hàng TMCP Ngoại Thương Việt Nam - Chi Nhánh Bình Dương\( ^{(2)} \),-,-,172.032.560.800,147.691.480.000,24.341.080.800,24.341.080.800,,,,172032560800.0,147691480000.0,24341080800.0,24341080800.0
a),a),a),- Văn Phòng Tinh Ủy Bình Dương\( ^{(3)} \),75.000.000.000,75.000.000.000,-,-,75.000.000.000,75.000.000.000,,75000000000.0,75000000000.0,,,75000000000.0,75000000000.0
a),a),a),- Ngân hàng TMCP Công Thương Việt Nam - CN TPHCM,18.553.737.580,18.553.737.580,20.726.944.764,39.280.682.344,-,-,,18553737580.0,18553737580.0,20726944764.0,39280682344.0,,
a),a),a),- Quỹ Đầu Tư Phát triển Tỉnh Bình Dương,-,-,500.000.000.000,500.000.000.000,-,-,,,,500000000000.0,500000000000.0,,
a),a),a),- Công ty TNHH MTV Chăn nuôi VIFACO,5.000.000.000,-,-,5.000.000.000,-,-,,5000000000.0,,,5000000000.0,,
a),a),a),Vay dài hạn đến hạn trả,163.981.034.491,163.981.034.491,283.851.345.014,252.314.672.491,195.517.707.014,195.517.707.014,,163981034491.0,163981034491.0,283851345014.0,252314672491.0,195517707014.0,195517707014.0
