row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,31/12/2017 > VND,01/01/2017 > VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__31/12/2017 > VND,numeric__01/01/2017 > VND
300,300,300,C. NỘ PHẢI TRẢ,,3.392.074.100.069,3.646.003.769.824,,,3392074100069.0,3646003769824.0
310,310,310,I. Nợ ngắn hạn,,3.053.888.039.462,2.920.989.289.123,,,3053888039462.0,2920989289123.0
311,311,311,1. Phải trả người bán ngắn hạn,16,15.086.881.632,145.948.458.437,,16.0,15086881632.0,145948458437.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,,1.126.970.385.638,680.891.684.928,,,1126970385638.0,680891684928.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,17,11.617.468.465,80.041.160.854,,17.0,11617468465.0,80041160854.0
314,314,314,4. Phải trả người lao động,,19.061.241.983,16.768.528.697,,,19061241983.0,16768528697.0
315,315,315,5. Chi phí phải trả ngắn hạn,18,401.828.685.553,407.571.733.754,,18.0,401828685553.0,407571733754.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,24.057.350.687,20.196.620.826,,,24057350687.0,20196620826.0
319,319,319,7. Phải trả ngắn hạn khác,19,725.393.569.591,620.555.170.689,,19.0,725393569591.0,620555170689.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,15,717.070.570.332,936.852.445.851,,15.0,717070570332.0,936852445851.0
322,322,322,9. Quỹ khen thưởng phúc lợi,,12.801.885.581,12.163.485.087,,,12801885581.0,12163485087.0
330,330,330,II. Nợ dài hạn,,338.186.060.607,725.014.480.701,,,338186060607.0,725014480701.0
337,337,337,1. Phải trả dài hạn khác,19,63.893.658.151,65.544.992.764,,19.0,63893658151.0,65544992764.0
338,338,338,2. Vay và nợ thuê tài chính dài hạn,15,120.000.000.000,489.724.088.329,,15.0,120000000000.0,489724088329.0
341,341,341,3. Thuế thu nhập hoãn lại phải trả,33,148.155.265.381,163.222.968.199,,33.0,148155265381.0,163222968199.0
342,342,342,4. Dự phòng phải trả dài hạn,20,6.137.137.075,6.522.431.409,,20.0,6137137075.0,6522431409.0
400,400,400,D. VỐN CHỦ SỐ HỮU,,1.856.487.792.267,2.207.951.099.444,,,1856487792267.0,2207951099444.0
410,410,410,I. Vốn chủ sở hữu,21,1.856.487.792.267,2.207.951.099.444,,21.0,1856487792267.0,2207951099444.0
411,411,411,1. Vốn góp của chủ sở hữu,,1.350.000.000.000,1.350.000.000.000,,,1350000000000.0,1350000000000.0
414,414,414,2. Vốn khác của chủ sở hữu,,3.232.904.063,1.527.522.663,,,3232904063.0,1527522663.0
417,417,417,3. Chênh lệch tỷ giá hối đoái,22,73.137.901.788,75.224.503.857,,22.0,73137901788.0,75224503857.0
418,418,418,4. Quỹ đầu tư phát triển,,142.990.655.079,287.632.950.602,,,142990655079.0,287632950602.0
420,420,420,5. Quỹ khác thuộc vốn chủ sở hữu,,44.977.782,44.977.782,,,44977782.0,44977782.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,271.061.799.477,479.607.185.623,,,271061799477.0,479607185623.0
421a,421a,421a,LNST chưa phân phối lũy kế đến cuối năm trước,,37.614.696.503,96.630.059.650,,,37614696503.0,96630059650.0
421b,421b,421b,LNST chưa phân phối năm nay,,233.447.102.973,382.977.125.973,,,233447102973.0,382977125973.0
429,429,429,7. Lợi ích cổ đông không kiểm soát,,16.019.554.079,13.913.958.917,,,16019554079.0,13913958917.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,5.248.561.892.336,5.853.954.869.268,,,5248561892336.0,5853954869268.0
