row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
,,,VND,VND,,
Thu nhập từ thanh lý tài sản,Thu nhập từ thanh lý tài sản,Thu nhập từ thanh lý tài sản,215.000.000,8.458.606.792,215000000.0,8458606792.0
Chênh lệch do đánh giá lại tài sản góp vốn (*),Chênh lệch do đánh giá lại tài sản góp vốn (*),Chênh lệch do đánh giá lại tài sản góp vốn (*),56.156.990.325,-,56156990325.0,
Thu nhập từ đèn bù,Thu nhập từ đèn bù,Thu nhập từ đèn bù,-,3.365.720.000,,3365720000.0
Thu nhập từ bán phế liệu,Thu nhập từ bán phế liệu,Thu nhập từ bán phế liệu,1.090.909,58.214.088,1090909.0,58214088.0
Thu nhập từ xử lý công nợ,Thu nhập từ xử lý công nợ,Thu nhập từ xử lý công nợ,-,111.006.532,,111006532.0
"Thu nhập từ thường, chiết khấu doanh số bán hàng Unilever","Thu nhập từ thường, chiết khấu doanh số bán hàng Unilever","Thu nhập từ thường, chiết khấu doanh số bán hàng Unilever",5.673.525.525,3.958.728.696,5673525525.0,3958728696.0
Tiền đặt cọc nhận được do khách hàng hủy hợp đồng thuê đất,Tiền đặt cọc nhận được do khách hàng hủy hợp đồng thuê đất,Tiền đặt cọc nhận được do khách hàng hủy hợp đồng thuê đất,945.417.690,3.956.846.040,945417690.0,3956846040.0
Tiền phạt thu được,Tiền phạt thu được,Tiền phạt thu được,-,124.575.000,,124575000.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,526.920.740,1.577.730.901,526920740.0,1577730901.0
,,,63.518.945.189,21.611.428.049,63518945189.0,21611428049.0
