row_label_raw,row_label_full,col_0,31/12/2017 > Giá trịVND,31/12/2017 > Dự phòngVND,01/01/2017 > Giá trịVND,01/01/2017 > Dự phòngVND,numeric__31/12/2017 > Giá trịVND,numeric__31/12/2017 > Dự phòngVND,numeric__01/01/2017 > Giá trịVND,numeric__01/01/2017 > Dự phòngVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,
- Phải thu về cổ phần hóa,a) Ngắn hạn > - Phải thu về cổ phần hóa,- Phải thu về cổ phần hóa,200.000.000,-,200.000.000,-,200000000.0,,200000000.0,
- Phải thu Bà Nguyễn Thị Minh Châu tiền chuyển nhượng khoản đầu tư vào Công ty CP BDS Dapark,a) Ngắn hạn > - Phải thu Bà Nguyễn Thị Minh Châu tiền chuyển nhượng khoản đầu tư vào Công ty CP BDS Dapark,- Phải thu Bà Nguyễn Thị Minh Châu tiền chuyển nhượng khoản đầu tư vào Công ty CP BDS Dapark,6.600.000.000,(6.600.000.000),6.600.000.000,(6.600.000.000),6600000000.0,-6600000000.0,6600000000.0,-6600000000.0
- Phải thu Huỳnh Văn Nghi,a) Ngắn hạn > - Phải thu Huỳnh Văn Nghi,- Phải thu Huỳnh Văn Nghi,1.200.000.000,-,1.200.000.000,-,1200000000.0,,1200000000.0,
- Lãi dự thu,a) Ngắn hạn > - Lãi dự thu,- Lãi dự thu,5.176.542.290,-,11.417.680.558,-,5176542290.0,,11417680558.0,
- Phải thu Công ty CP Bệnh viện Phụ sản - Nhi Quốc tế Hạnh Phúc,a) Ngắn hạn > - Phải thu Công ty CP Bệnh viện Phụ sản - Nhi Quốc tế Hạnh Phúc,- Phải thu Công ty CP Bệnh viện Phụ sản - Nhi Quốc tế Hạnh Phúc,408.026.584,-,91.549.088.299,-,408026584.0,,91549088299.0,
- Phải thu Công Ty CP May mặc Bình Dương,a) Ngắn hạn > - Phải thu Công Ty CP May mặc Bình Dương,- Phải thu Công Ty CP May mặc Bình Dương,11.260.099.684,-,-,-,11260099684.0,,,
- Phải thu Công ty CP Đầu tư và Phát triển Tân Thành\( ^{(2)} \)+ Lãi vay,a) Ngắn hạn > - Phải thu Công ty CP Đầu tư và Phát triển Tân Thành\( ^{(2)} \)+ Lãi vay,- Phải thu Công ty CP Đầu tư và Phát triển Tân Thành\( ^{(2)} \)+ Lãi vay,142.800.901.417,-,-,-,142800901417.0,,,
+ Phải thu tiền góp vốn,a) Ngắn hạn > + Phải thu tiền góp vốn,+ Phải thu tiền góp vốn,3.591.128.617,-,-,-,3591128617.0,,,
- Phải thu Công ty CP Hưng Vượng,a) Ngắn hạn > - Phải thu Công ty CP Hưng Vượng,- Phải thu Công ty CP Hưng Vượng,139.209.772.800,-,-,-,139209772800.0,,,
- Phải thu về Tạm ứng\( ^{(1)} \),a) Ngắn hạn > - Phải thu về Tạm ứng\( ^{(1)} \),- Phải thu về Tạm ứng\( ^{(1)} \),191.192.706.918,-,164.067.644.524,-,191192706918.0,,164067644524.0,
"- Các khoản thế chấp, ký quỹ","a) Ngắn hạn > - Các khoản thế chấp, ký quỹ","- Các khoản thế chấp, ký quỹ",206.729.085,-,236.729.085,-,206729085.0,,236729085.0,
- Phải thu về bảo hiểm xã hội,a) Ngắn hạn > - Phải thu về bảo hiểm xã hội,- Phải thu về bảo hiểm xã hội,-,-,1.395.934,-,,,1395934.0,
- Phải thu quỹ khen thưởng phúc lợi,a) Ngắn hạn > - Phải thu quỹ khen thưởng phúc lợi,- Phải thu quỹ khen thưởng phúc lợi,27.137.456.710,-,23.061.072.344,-,27137456710.0,,23061072344.0,
- Thuế TNDN tạm nộp từ hoạt động chuyển nhượng BDS,a) Ngắn hạn > - Thuế TNDN tạm nộp từ hoạt động chuyển nhượng BDS,- Thuế TNDN tạm nộp từ hoạt động chuyển nhượng BDS,-,-,200.000.000,-,,,200000000.0,
- Phải thu khác,a) Ngắn hạn > - Phải thu khác,- Phải thu khác,1.009.217.545,-,225.690.550,-,1009217545.0,,225690550.0,
,,,387.191.680.233,(6.600.000.000),302.856.634.628,(6.600.000.000),387191680233.0,-6600000000.0,302856634628.0,-6600000000.0
b) Dải hạn,b) Dải hạn,b) Dải hạn,b) Dải hạn,b) Dải hạn,b) Dải hạn,b) Dải hạn,,,,
- Phải thu Công ty Cổ phần Hưng Vượng\( ^{(3)} \),b) Dải hạn > - Phải thu Công ty Cổ phần Hưng Vượng\( ^{(3)} \),- Phải thu Công ty Cổ phần Hưng Vượng\( ^{(3)} \),312.198.945.948,-,312.818.524.893,-,312198945948.0,,312818524893.0,
- Ông Trương Hồng Phong\( ^{(4)} \),b) Dải hạn > - Ông Trương Hồng Phong\( ^{(4)} \),- Ông Trương Hồng Phong\( ^{(4)} \),793.562.000,-,793.562.000,-,793562000.0,,793562000.0,
"- Các khoản ký quỹ, ký cược","b) Dải hạn > - Các khoản ký quỹ, ký cược","- Các khoản ký quỹ, ký cược",945.000.000,-,942.000.000,-,945000000.0,,942000000.0,
,,,313.937.507.948,-,314.554.086.893,-,313937507948.0,,314554086893.0,
