row_label_raw,row_label_full,col_0,31/12/2023VND,1/1/2023VND(Phân loại lại),numeric__31/12/2023VND,numeric__1/1/2023VND(Phân loại lại)
"Chi phí lương, lương hiệu suất","Chi phí lương, lương hiệu suất","Chi phí lương, lương hiệu suất",200.000.000.000,354.902.558.728,200000000000.0,354902558728.0
Chi phí quảng cáo và tiếp thị,Chi phí quảng cáo và tiếp thị,Chi phí quảng cáo và tiếp thị,76.737.071.505,64.013.894.164,76737071505.0,64013894164.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,2.102.369.369,6.375.209.912,2102369369.0,6375209912.0
Phải trả khác,Phải trả khác,Phải trả khác,28.878.988.104,28.141.073.140,28878988104.0,28141073140.0
,,,307.718.428.978,453.432.735.944,307718428978.0,453432735944.0
