row_label_raw,row_label_full,Tiền thu từ phát hành cổ phiếu,31,-,1.447.231.530.000,numeric__31,numeric__-,numeric__1.447.231.530.000
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,33,8.159.472.964.689,6.261.254.967.206,33.0,8159472964689.0,6261254967206.0
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,(8.458.230.585.768),(6.300.139.792.578),34.0,-8458230585768.0,-6300139792578.0
Tiền chi trả cổ tức,Tiền chi trả cổ tức,Tiền chi trả cổ tức,36,(615.443.389.700),(616.671.158.340),36.0,-615443389700.0,-616671158340.0
Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,40,(914.201.010.779),791.675.546.288,40.0,-914201010779.0,791675546288.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,15.067.142.560,521.589.474.358,50.0,15067142560.0,521589474358.0
Tiền đầu năm,Tiền đầu năm,Tiền đầu năm,60,879.548.130.711,355.454.838.957,60.0,879548130711.0,355454838957.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quyđổi ngoại tệ đối với tiên,Ảnh hưởng của thay đổi tỷ giá hối đoái quyđổi ngoại tệ đối với tiên,Ảnh hưởng của thay đổi tỷ giá hối đoái quyđổi ngoại tệ đối với tiên,61,1.532.644.065,2.503.817.396,61.0,1532644065.0,2503817396.0
Tiền cuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),Tiền cuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),Tiền cuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),70,896.147.917.336,879.548.130.711,70.0,896147917336.0,879548130711.0
