row_label_raw,row_label_full,col_0,Mã số,2023 VND,2022 VND,numeric__Mã số,numeric__2023 VND,numeric__2022 VND
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,92.449.328.770,76.506.711.125,11.0,92449328770.0,76506711125.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,(103.556.391.934),(59.503.878.567),12.0,-103556391934.0,-59503878567.0
,,,,2.201.097.271.880,671.093.543.594,,2201097271880.0,671093543594.0
Tiền lãi vay đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,(122.841.644.646),(90.657.750.651),14.0,-122841644646.0,-90657750651.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(466.349.274.224),(464.338.080.937),15.0,-466349274224.0,-464338080937.0
Tiền chi khác cho hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,(104.164.881.917),(15.516.505.310),17.0,-104164881917.0,-15516505310.0
Lưu chuyển tiền thuần từ các hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ các hoạt động kinh doanh,Lưu chuyển tiền thuần từ các hoạt động kinh doanh,20,1.507.741.471.093,100.581.206.696,20.0,1507741471093.0,100581206696.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
Tiền chi mua tài sản cố định và tài sản dài hạn khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua tài sản cố định và tài sản dài hạn khác,Tiền chi mua tài sản cố định và tài sản dài hạn khác,21,(83.115.434.103),(52.384.601.566),21.0,-83115434103.0,-52384601566.0
Tiền thu từ thanh lý tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định,Tiền thu từ thanh lý tài sản cố định,22,2.289.295.529,1.498.185.785,22.0,2289295529.0,1498185785.0
Tiền chi gửi ngân hàng và cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi gửi ngân hàng và cho vay,Tiền chi gửi ngân hàng và cho vay,23,(2.240.100.000.000),(540.000.000.000),23.0,-2240100000000.0,-540000000000.0
Tiền thu tiền gửi ngân hàng và cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu tiền gửi ngân hàng và cho vay,Tiền thu tiền gửi ngân hàng và cho vay,24,1.680.000.000.000,200.000.000.000,24.0,1680000000000.0,200000000000.0
Tiền chi đầu tư góp vốn vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,25,(3.980.000.000),-,25.0,-3980000000.0,
Tiền thu lãi tiền gửi ngân hàng và cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi tiền gửi ngân hàng và cho vay,Tiền thu lãi tiền gửi ngân hàng và cho vay,27,66.432.820.820,20.219.137.155,27.0,66432820820.0,20219137155.0
Lưu chuyển tiền thuần từ các hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,(578.473.317.754),(370.667.278.626),30.0,-578473317754.0,-370667278626.0
