row_label_raw,row_label_full,Tiền thu được từ phát hành cổ phần mới theo chương trình lựa chọn cho người lao động (“ESOP”) năm 2023,31/12/2023VND > 130.745.840.000,1/1/2023VND > -,numeric__31/12/2023VND > 130.745.840.000,numeric__1/1/2023VND > -
Quỹ khen thưởng cho Hội đồng Quản trị và Ban Điều hành (*),Quỹ khen thưởng cho Hội đồng Quản trị và Ban Điều hành (*),Quỹ khen thưởng cho Hội đồng Quản trị và Ban Điều hành (*),36.683.186.925,11.418.221.742,36683186925.0,11418221742.0
Nguyên vật liệu nhận để gia công,Nguyên vật liệu nhận để gia công,Nguyên vật liệu nhận để gia công,8.015.185.881,17.136.919.621,8015185881.0,17136919621.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,5.432.318.407,161.676.227.507,5432318407.0,161676227507.0
Chi phí bảo hiểm và kinh phí Công đoàn,Chi phí bảo hiểm và kinh phí Công đoàn,Chi phí bảo hiểm và kinh phí Công đoàn,5.284.453.538,5.492.310.230,5284453538.0,5492310230.0
Thuế thu nhập cá nhân nộp thay cho các cổ đông,Thuế thu nhập cá nhân nộp thay cho các cổ đông,Thuế thu nhập cá nhân nộp thay cho các cổ đông,4.531.133.392,4.531.133.392,4531133392.0,4531133392.0
Phải trả khác,Phải trả khác,Phải trả khác,38.106.795.595,26.914.280.627,38106795595.0,26914280627.0
,,,228.798.913.738,227.169.093.119,228798913738.0,227169093119.0
