row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2023VND > 38.390.997.769,Số phát sinh trong năm VND > 749.087.099.281,Số đã nộp trong năm VND > (780.405.646.058),31/12/2023VND > 7.072.450.992,numeric__1/1/2023VND > 38.390.997.769,numeric__Số phát sinh trong năm VND > 749.087.099.281,numeric__Số đã nộp trong năm VND > (780.405.646.058),numeric__31/12/2023VND > 7.072.450.992
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,241.315.151.898,527.720.746.409,(466.349.274.224),302.686.624.083,241315151898.0,527720746409.0,-466349274224.0,302686624083.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,8.706.023.120,184.127.090.160,(163.828.624.593),29.004.488.687,8706023120.0,184127090160.0,-163828624593.0,29004488687.0
Thuế khác,Thuế khác,Thuế khác,4.573.189.140,9.243.012.023,(8.321.710.266),5.494.490.897,4573189140.0,9243012023.0,-8321710266.0,5494490897.0
,,,292.985.361.927,1.470.177.947.873,(1.418.905.255.141),344.258.054.659,292985361927.0,1470177947873.0,-1418905255141.0,344258054659.0
