row_label_raw,row_label_full,col_0,2023VND,2022VND,numeric__2023VND,numeric__2022VND
Chi phí hàng hóa và nguyên vật liệu,Chi phí hàng hóa và nguyên vật liệu,Chi phí hàng hóa và nguyên vật liệu,26.551.426.167.940,27.388.872.084.611,26551426167940.0,27388872084611.0
Chi phí nhân viên và nhân công,Chi phí nhân viên và nhân công,Chi phí nhân viên và nhân công,2.371.001.344.392,2.570.949.066.842,2371001344392.0,2570949066842.0
Chi phí thuê cửa hàng và văn phòng,Chi phí thuê cửa hàng và văn phòng,Chi phí thuê cửa hàng và văn phòng,403.064.998.740,357.346.696.433,403064998740.0,357346696433.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,402.223.975.412,362.911.610.033,402223975412.0,362911610033.0
Chi phí quảng cáo và tiếp thị,Chi phí quảng cáo và tiếp thị,Chi phí quảng cáo và tiếp thị,256.682.753.650,233.616.338.432,256682753650.0,233616338432.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",235.366.874.624,201.221.669.493,235366874624.0,201221669493.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,81.257.091.304,79.516.376.971,81257091304.0,79516376971.0
Chi phí hoa hồng,Chi phí hoa hồng,Chi phí hoa hồng,52.965.924.329,40.767.985.896,52965924329.0,40767985896.0
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,2.186.771.529,1.706.943.481,2186771529.0,1706943481.0
Chi phí khác,Chi phí khác,Chi phí khác,251.866.751.835,214.644.893.249,251866751835.0,214644893249.0
