row_label_raw,row_label_full,"26. Tỉnh hình thu nhập của cán bộ, công nhân viên",Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
"I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên",1.840,2.285,1840.0,2285.0
"II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên > 1. Tổng quỹ lương",1. Tổng quỹ lương,367.475,386.494,367475.0,386494.0
2. Tiền thường,2. Tiền thường,2. Tiền thường,-,-,,
3. Thu nhập khác,2. Tiền thường > 3. Thu nhập khác,3. Thu nhập khác,2.479,3.306,2479.0,3306.0
4. Tổng thu nhập (1+2+3),2. Tiền thường > 4. Tổng thu nhập (1+2+3),4. Tổng thu nhập (1+2+3),369.954,389.800,369954.0,389800.0
5. Tiền lương bình quân (đồng/người/tháng),2. Tiền thường > 5. Tiền lương bình quân (đồng/người/tháng),5. Tiền lương bình quân (đồng/người/tháng),"14,85","14,10",14.85,14.1
6. Thu nhập bình quân (đồng/người/tháng),2. Tiền thường > 6. Thu nhập bình quân (đồng/người/tháng),6. Thu nhập bình quân (đồng/người/tháng),"14,95","14,22",14.95,14.22
