row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Tính chất giao dịch,Phát sinh trong năm,Số dư tại 31/12/2019 Phải thu/ (Phải trả),numeric__Mối quan hệ,numeric__Tính chất giao dịch,numeric__Phát sinh trong năm,numeric__Số dư tại 31/12/2019 Phải thu/ (Phải trả)
Ban điều hành,Ban điều hành,Ban điều hành,Thành viên chủ chốt,Lương thưởng Ban Tổng Giám đốc,17.780,-,,,17780.0,
Ban điều hành,Ban điều hành,Ban điều hành,Thành viên chủ chốt,"Thủ lao HĐQT, BKS",8.804,-,,,8804.0,
