row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2022,Tổng giá trị của hợp đồng theo tỷ giá ngày hiệu lực hợp đồng triệu đồng > Tại ngày 31 tháng 12 năm 2022,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2022,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Công nợ triệu đồng > Tại ngày 31 tháng 12 năm 2022,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Tổng giá trị của hợp đồng theo tỷ giá ngày hiệu lực hợp đồng triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Công nợ triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2022
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,39.718.463,39.877.938,(39.757.159),120.779,39718463.0,39877938.0,-39757159.0,120779.0
Giao dịch hoàn đối,Giao dịch hoàn đối,Giao dịch hoàn đối,124.525.844,124.404.287,(124.455.563),(51.276),124525844.0,124404287.0,-124455563.0,-51276.0
,,,164.244.307,164.282.225,(164.212.722),69.503,164244307.0,164282225.0,-164212722.0,69503.0
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,,,,
Giao dịch kỳ hạn tiền tệ,Tại ngày 31 tháng 12 năm 2021 > Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,24.600.109,24.600.824,(24.545.162),55.662,24600109.0,24600824.0,-24545162.0,55662.0
Giao dịch hoàn đối,Tại ngày 31 tháng 12 năm 2021 > Giao dịch hoàn đối,Giao dịch hoàn đối,145.781.218,145.856.889,(145.638.257),218.632,145781218.0,145856889.0,-145638257.0,218632.0
,,,170.381.327,170.457.713,(170.183.419),274.294,170381327.0,170457713.0,-170183419.0,274294.0
