row_label_raw,row_label_full,Khoản mục biến động lớn,Giá trị triệu VND,numeric__Giá trị triệu VND
Tăng thu nhập lãi thuần,Tăng thu nhập lãi thuần,Tăng thu nhập lãi thuần,9.823.568,9823568.0
Giảm lãi thuần từ hoạt động dịch vụ,Giảm lãi thuần từ hoạt động dịch vụ,Giảm lãi thuần từ hoạt động dịch vụ,(231.810),-231810.0
Tăng lãi thuần từ hoạt động kinh doanh ngoại hồi,Tăng lãi thuần từ hoạt động kinh doanh ngoại hồi,Tăng lãi thuần từ hoạt động kinh doanh ngoại hồi,372.492,372492.0
"Giảm lãi thuần từ mua bán chứng khoán kinh doanh,chứng khoán đầu tư và đầu tư dài hạn","Giảm lãi thuần từ mua bán chứng khoán kinh doanh,chứng khoán đầu tư và đầu tư dài hạn","Giảm lãi thuần từ mua bán chứng khoán kinh doanh,chứng khoán đầu tư và đầu tư dài hạn",(210.573),-210573.0
Giảm lãi thuần từ hoạt động khác,Giảm lãi thuần từ hoạt động khác,Giảm lãi thuần từ hoạt động khác,(1.112.656),-1112656.0
"Tăng thu nhập từ góp vốn, mua cổ phần","Tăng thu nhập từ góp vốn, mua cổ phần","Tăng thu nhập từ góp vốn, mua cổ phần",17.106,17106.0
Tăng chi phí hoạt động,Tăng chi phí hoạt động,Tăng chi phí hoạt động,(2.438.440),-2438440.0
Tăng chi phí dự phòng rủi ro tin dụng,Tăng chi phí dự phòng rủi ro tin dụng,Tăng chi phí dự phòng rủi ro tin dụng,(17.626),-17626.0
,,,6.202.061,6202061.0
