row_label_raw,row_label_full,col_0,31/12/2022triêu đồng,31/12/2021triêu đồng,numeric__31/12/2022triêu đồng,numeric__31/12/2021triêu đồng
Dự phòng chung,Dự phòng chung,Dự phòng chung,3.400.915,2.590.776,3400915.0,2590776.0
Dự phòng cụ thể,Dự phòng cụ thể,Dự phòng cụ thể,8.574.945,6.166.908,8574945.0,6166908.0
,,,11.975.860,8.757.684,11975860.0,8757684.0
