row_label_raw,row_label_full,col_0,31/12/2022triêu đồng,31/12/2021triêu đồng,numeric__31/12/2022triêu đồng,numeric__31/12/2021triêu đồng
Bất động sản,Bất động sản,Bất động sản,534.896.908,424.065.448,534896908.0,424065448.0
Đồng sản,Đồng sản,Đồng sản,97.467.052,95.464.697,97467052.0,95464697.0
Giấy tờ có giá,Giấy tờ có giá,Giấy tờ có giá,53.802.391,54.173.789,53802391.0,54173789.0
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,387.147.411,532.847.163,387147411.0,532847163.0
Các tài sản đảm bảo khác,Các tài sản đảm bảo khác,Các tài sản đảm bảo khác,305.864.841,244.385.119,305864841.0,244385119.0
,,,1.379.178.603,1.350.936.216,1379178603.0,1350936216.0
