row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Cổ phiếu quỹ,Quỹ đầu tư phát triển,LNST chưa phân phối,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Cổ phiếu quỹ,numeric__Quỹ đầu tư phát triển,numeric__LNST chưa phân phối
Số dư tại 01/01/2021,Số dư tại 01/01/2021,Số dư tại 01/01/2021,3.569.399.550.000,353.499.663.780,(834.457.318.216),606.577.096.243,2.910.347.514.747,3569399550000.0,353499663780.0,-834457318216.0,606577096243.0,2910347514747.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,,,,31.589.338.685,1.253.564.178.457,,,,31589338685.0,1253564178457.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,,,,,795.632.493.247,,,,,795632493247.0
Số dư tại 31/12/2021,Số dư tại 31/12/2021,Số dư tại 31/12/2021,3.569.399.550.000,353.499.663.780,(834.457.318.216),638.166.434.928,3.368.279.199.957,3569399550000.0,353499663780.0,-834457318216.0,638166434928.0,3368279199957.0
Số dư tại 01/01/2022,Số dư tại 01/01/2022,Số dư tại 01/01/2022,3.569.399.550.000,353.499.663.780,(834.457.318.216),638.166.434.928,3.368.279.199.957,3569399550000.0,353499663780.0,-834457318216.0,638166434928.0,3368279199957.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,,,,37.606.925.354,1.286.743.585.580,,,,37606925354.0,1286743585580.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,,,,,954.358.617.139,,,,,954358617139.0
Số dư tại 31/12/2022,Số dư tại 31/12/2022,Số dư tại 31/12/2022,3.569.399.550.000,353.499.663.780,(834.457.318.216),675.773.360.282,3.700.664.168.398,3569399550000.0,353499663780.0,-834457318216.0,675773360282.0,3700664168398.0
