row_label_raw,row_label_full,col_0,Đầu năm,Tăng trong năm,Giảm trong năm,Cuối năm,numeric__Đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Cuối năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,2.032.288.120.686,5.569.341.998.122,5.705.734.886.722,1.895.895.232.086,2032288120686.0,5569341998122.0,5705734886722.0,1895895232086.0
- Ngân hàng Đầu tư và PT Quảng Ngãi,- Ngân hàng Đầu tư và PT Quảng Ngãi,- Ngân hàng Đầu tư và PT Quảng Ngãi,870.492.289.438,2.332.410.233.028,2.039.791.996.597,1.163.110.525.869,870492289438.0,2332410233028.0,2039791996597.0,1163110525869.0
- Ngân hàng Công thương Quảng Ngãi,- Ngân hàng Công thương Quảng Ngãi,- Ngân hàng Công thương Quảng Ngãi,865.916.382.618,1.943.503.483.299,2.247.662.035.275,561.757.830.642,865916382618.0,1943503483299.0,2247662035275.0,561757830642.0
- Ngân hàng Ngoại thương Quảng Ngãi,- Ngân hàng Ngoại thương Quảng Ngãi,- Ngân hàng Ngoại thương Quảng Ngãi,295.879.448.630,1.142.667.300.147,1.267.519.873.202,171.026.875.575,295879448630.0,1142667300147.0,1267519873202.0,171026875575.0
- Ngân hàng Quân đội Quảng Ngãi,- Ngân hàng Quân đội Quảng Ngãi,- Ngân hàng Quân đội Quảng Ngãi,-,150.760.981.648,150.760.981.648,-,,150760981648.0,150760981648.0,
Cộng,Cộng,Cộng,2.032.288.120.686,5.569.341.998.122,5.705.734.886.722,1.895.895.232.086,2032288120686.0,5569341998122.0,5705734886722.0,1895895232086.0
