row_label_raw,row_label_full,col_0,col_1,31/12/2022,31/12/2022_1,01/01/2022,numeric__col_1,numeric__31/12/2022,numeric__31/12/2022_1,numeric__01/01/2022
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,,33.465.707.896,,27.000.518.400,,33465707896.0,,27000518400.0
+ VND,+ VND,+ VND,,33.434.007.896,,26.970.913.400,,33434007896.0,,26970913400.0
+ Vàng tiền tệ (Vàng miếng SJC),+ Vàng tiền tệ (Vàng miếng SJC),+ Vàng tiền tệ (Vàng miếng SJC),4 miếng,26.400.000,4 miếng,24.380.000,,26400000.0,,24380000.0
+ Vàng tiền tệ (Vàng nhân SJC),+ Vàng tiền tệ (Vàng nhân SJC),+ Vàng tiền tệ (Vàng nhân SJC),1 nhân,5.300.000,1 nhân,5.225.000,,5300000.0,,5225000.0
Tiền gỏi ngân hàng,Tiền gỏi ngân hàng,Tiền gỏi ngân hàng,,169.153.411.142,,151.881.437.280,,169153411142.0,,151881437280.0
+ VND,+ VND,+ VND,,166.003.609.120,,141.811.845.706,,166003609120.0,,141811845706.0
+ USD,+ USD,+ USD,"134.833,70 #",3.149.785.454,"445.777,23 #",10.069.574.537,,3149785454.0,,10069574537.0
+ EUR,+ EUR,+ EUR,"0,67 #",16.568,"0,67 #",17.037,,16568.0,,17037.0
Cộng,Cộng,Cộng,,202.619.119.038,,178.881.955.680,,202619119038.0,,178881955680.0
