row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",2.754.076.657,-,3.447.382.134,-,2754076657.0,,3447382134.0,
"Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang",3.338.322.255,-,5.413.948.706,-,3338322255.0,,5413948706.0,
Hàng hóa Bất động sản,Hàng hóa Bất động sản,Hàng hóa Bất động sản,-,-,20.738.151.369,-,,,20738151369.0,
Hàng hóa,Hàng hóa,Hàng hóa,-,-,79.547.333,-,,,79547333.0,
Cộng,Cộng,Cộng,6.092.398.912,-,29.679.029.542,-,6092398912.0,,29679029542.0,
