row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Lợi nhuận thuần trước thuế,Lợi nhuận thuần trước thuế,Lợi nhuận thuần trước thuế,50.718.559.590,212.584.789.685,50718559590.0,212584789685.0
Các điều chỉnh tăng/(giảm) lợi nhuận theo kế toán,Các điều chỉnh tăng/(giảm) lợi nhuận theo kế toán,Các điều chỉnh tăng/(giảm) lợi nhuận theo kế toán,(67.065.261.152),(1.022.330.721),-67065261152.0,-1022330721.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,5.423.011.827,668.996.341,5423011827.0,668996341.0
Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,5.423.011.827,668.996.341,5423011827.0,668996341.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(72.488.272.979),(1.691.327.062),-72488272979.0,-1691327062.0
Thu nhập từ hoạt động không thuộc diện nộp thuế TNDN,Thu nhập từ hoạt động không thuộc diện nộp thuế TNDN,Thu nhập từ hoạt động không thuộc diện nộp thuế TNDN,(71.917.877.546),(540.000.000),-71917877546.0,-540000000.0
Thu nhập được ưu đãi thuế,Thu nhập được ưu đãi thuế,Thu nhập được ưu đãi thuế,(570.395.433),(1.151.327.062),-570395433.0,-1151327062.0
Lợi nhuận điều chỉnh trước thuế chưa trừ lỗ năm trước,Lợi nhuận điều chỉnh trước thuế chưa trừ lỗ năm trước,Lợi nhuận điều chỉnh trước thuế chưa trừ lỗ năm trước,(16.346.701.562),211.562.458.964,-16346701562.0,211562458964.0
Lỗ năm trước chuyên sang,Lỗ năm trước chuyên sang,Lỗ năm trước chuyên sang,-,(4.848.217.939),,-4848217939.0
Thu nhập chịu thuế từ hoạt động khác,Thu nhập chịu thuế từ hoạt động khác,Thu nhập chịu thuế từ hoạt động khác,(16.346.701.562),206.714.241.025,-16346701562.0,206714241025.0
Thuế suất,Thuế suất,Thuế suất,20%,20%,0.2,0.2
Thuế TNDN phải trả uốc tính năm hiện hành,Thuế TNDN phải trả uốc tính năm hiện hành,Thuế TNDN phải trả uốc tính năm hiện hành,-,41.342.848.205,,41342848205.0
