row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Trả trước cho người bán là bên thứ ba,Trả trước cho người bán là bên thứ ba,Trả trước cho người bán là bên thứ ba,61.384.267.566,43.423.878.944,61384267566.0,43423878944.0
Trả trước hoạt động xây lắp,Trả trước hoạt động xây lắp,Trả trước hoạt động xây lắp,26.168.642.879,26.658.328.565,26168642879.0,26658328565.0
Công ty TNHH Xây dựng và Thương mại Hồng Hân,Công ty TNHH Xây dựng và Thương mại Hồng Hân,Công ty TNHH Xây dựng và Thương mại Hồng Hân,11.026.000.000,11.026.000.000,11026000000.0,11026000000.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,15.142.642.879,15.632.328.565,15142642879.0,15632328565.0
Trả trước hoạt động dự án,Trả trước hoạt động dự án,Trả trước hoạt động dự án,30.504.582.462,12.968.382.340,30504582462.0,12968382340.0
Công ty TNHH Truyền thông và sáng tạo B&A,Công ty TNHH Truyền thông và sáng tạo B&A,Công ty TNHH Truyền thông và sáng tạo B&A,11.232.000.000,-,11232000000.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,19.272.582.462,12.968.382.340,19272582462.0,12968382340.0
Trả trước hoạt động khác,Trả trước hoạt động khác,Trả trước hoạt động khác,4.711.042.225,3.797.168.039,4711042225.0,3797168039.0
Trả trước cho người bán là bên liên quan,Trả trước cho người bán là bên liên quan,Trả trước cho người bán là bên liên quan,33.033.499.118,44.869.547.097,33033499118.0,44869547097.0
Trả trước hoạt động dự án,Trả trước hoạt động dự án,Trả trước hoạt động dự án,33.025.255.216,44.849.547.097,33025255216.0,44849547097.0
Trả trước hoạt động khác,Trả trước hoạt động khác,Trả trước hoạt động khác,8.243.902,20.000.000,8243902.0,20000000.0
(Chi tiết trả trước cho người bán là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết trả trước cho người bán là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết trả trước cho người bán là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết trả trước cho người bán là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết trả trước cho người bán là bên liên quan được thuyết minh tại thuyết minh số VIII.2),,
Cộng,(Chi tiết trả trước cho người bán là bên liên quan được thuyết minh tại thuyết minh số VIII.2) > Cộng,Cộng,94.417.766.684,88.293.426.041,94417766684.0,88293426041.0
