row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Current corporate income tax expense in Parent Company,Current corporate income tax expense in Parent Company,Current corporate income tax expense in Parent Company,"8,721,075,392",-,,
Current corporate income tax expense in the Subsidiaries,Current corporate income tax expense in the Subsidiaries,Current corporate income tax expense in the Subsidiaries,"4,435,596,076","8,936,514,092",,
- Hoang Giang Service Development Joint Stock Company,- Hoang Giang Service Development Joint Stock Company,- Hoang Giang Service Development Joint Stock Company,"737,192,496","566,865,868",,
- Pruksa Vietnam Company Limited,- Pruksa Vietnam Company Limited,- Pruksa Vietnam Company Limited,"3,698,403,580","8,369,648,224",,
Total current corporate income tax expense,Total current corporate income tax expense,Total current corporate income tax expense,"13,156,671,468","8,936,514,092",,
