row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Interest expenses,Interest expenses,Interest expenses,-,"1,799,147,419",,
Loss on exchange difference in the year,Loss on exchange difference in the year,Loss on exchange difference in the year,"4,737,375,461","769,030,815",,
Loss on exchange difference at the year - end,Loss on exchange difference at the year - end,Loss on exchange difference at the year - end,"4,377,026,983","2,854,623,400",,
Other Financial expenses,Loss on exchange difference at the year - end > Other Financial expenses,Other Financial expenses,-,"66,924",,66.924
,,,"9,114,402,444","5,422,868,558",,
