row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Owner's contributed capital,Owner's contributed capital,Owner's contributed capital,Owner's contributed capital,Owner's contributed capital,,
- At the beginning of the year,- At the beginning of the year,- At the beginning of the year,"3,471,607,130,000","3,214,481,530,000",,
- Increase in the year,- Increase in the year,- Increase in the year,"208,252,550,000","257,125,600,000",,
- At the end of the year,- At the end of the year,- At the end of the year,"3,679,859,680,000","3,471,607,130,000",,
Distributed dividends and profit,Distributed dividends and profit,Distributed dividends and profit,Distributed dividends and profit,Distributed dividends and profit,,
- Dividends and profits distributed from previous year's profits,- Dividends and profits distributed from previous year's profits,- Dividends and profits distributed from previous year's profits,"(6,879,139,891)","(16,706,482,593)",,
- Dividends and profits temporarily distributed from this period's profits,- Dividends and profits temporarily distributed from this period's profits,- Dividends and profits temporarily distributed from this period's profits,-,-,,
