row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Cost of raw materials and materials,Cost of raw materials and materials,Cost of raw materials and materials,"255,334,311","10,410,345",,
Labour expenses,Labour expenses,Labour expenses,"5,679,765,524","5,083,144,759",,
Depreciation expenses of fixed assets,Depreciation expenses of fixed assets,Depreciation expenses of fixed assets,"376,284,155","408,314,409",,
Provision expenses,Provision expenses,Provision expenses,"699,000,000","699,000,000",,
"Taxes, charges and fees","Taxes, charges and fees","Taxes, charges and fees","60,538,936","61,179,730",,
Outsourcing service costs,Outsourcing service costs,Outsourcing service costs,"1,439,575,669","1,752,281,495",,
Other expenses in cash,Other expenses in cash,Other expenses in cash,"1,409,465,972","1,922,834,888",,
,,,"9,919,964,567","9,937,165,626",,
