row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Cost of raw materials,Cost of raw materials,Cost of raw materials,"722,878,237","11,110,606",,
Labour expenses,Labour expenses,Labour expenses,"4,718,222,796","2,509,844,521",,
Depreciation expenses of fixed assets,Depreciation expenses of fixed assets,Depreciation expenses of fixed assets,"580,967,715",-,,
Outsourcing service costs,Outsourcing service costs,Outsourcing service costs,"7,237,675,129","4,141,153,775",,
Other expenses in cash,Other expenses in cash,Other expenses in cash,"18,015,224,851","19,421,523,640",,
Expense of provision for product warranty,Expense of provision for product warranty,Expense of provision for product warranty,"405,694,648","59,474,865",,
,,,"31,680,663,376","26,143,107,407",,
