row_label_raw,row_label_full,Mã số > 60,CHỈ TIÊU > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm 2024 > VND > 94.879.567.912,Năm 2023 > VND > 237.757.092.560,numeric__CHỈ TIÊU > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm 2024 > VND > 94.879.567.912,numeric__Năm 2023 > VND > 237.757.092.560
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(612.205.735),(5.239.994),,,-612205735.0,-5239994.0
70,70,70,Tiền và tương đương tiền cuối năm,03,72.978.921.652,94.879.567.912,,3.0,72978921652.0,94879567912.0
