row_label_raw,row_label_full,col_0,31/12/2024,31/12/2024_1,01/01/2024,01/01/2024_1,numeric__31/12/2024,numeric__31/12/2024_1,numeric__01/01/2024,numeric__01/01/2024_1
,,,Value,Provision,Value,Provision,,,,
,,,VND,VND,VND,VND,,,,
Other parties,Other parties,Other parties,"77,374,863,191","(2,446,500,000)","37,357,465,986","(1,747,500,000)",,,,
- Receivables from home buying customers,- Receivables from home buying customers,- Receivables from home buying customers,"1,682,731,391",-,"1,954,015,144",-,,,,
- Receivables from customers buying cars,- Receivables from customers buying cars,- Receivables from customers buying cars,"75,692,131,800","(2,446,500,000)","35,403,450,842","(1,747,500,000)",,,,
+ Nam Viet Car Trading And Production Company Limited,+ Nam Viet Car Trading And Production Company Limited,+ Nam Viet Car Trading And Production Company Limited,"52,150,582,400",-,"12,225,000,000",-,,,,
+ Phu Man Trading Service Joint Stock Company,+ Phu Man Trading Service Joint Stock Company,+ Phu Man Trading Service Joint Stock Company,"16,696,549,400",-,"16,195,000,000",-,,,,
"+ Phuc Hung Manufacturing, Trading, and Service Joint Stock Company","+ Phuc Hung Manufacturing, Trading, and Service Joint Stock Company","+ Phuc Hung Manufacturing, Trading, and Service Joint Stock Company","3,255,000,000","(2,278,500,000)","3,255,000,000","(1,627,500,000)",,,,
+ Other Receivables from Customers,+ Other Receivables from Customers,+ Other Receivables from Customers,"3,590,000,000","(168,000,000)","3,728,450,842","(120,000,000)",,,,
,,,"77,374,863,191","(2,446,500,000)","37,357,465,986","(1,747,500,000)",,,,
