row_label_raw,row_label_full,col_0,col_1,31/12/2024,01/01/2024,numeric__col_1,numeric__31/12/2024,numeric__01/01/2024
,,,,VND,VND,,,
- Under 1 year,- Under 1 year,- Under 1 year,,"1,344,000,000","696,000,000",,,
- From 1 year to 5 years,- From 1 year to 5 years,- From 1 year to 5 years,,"1,404,000,000","236,500,000",,,
c) Foreign currencies,c) Foreign currencies,c) Foreign currencies,c) Foreign currencies,c) Foreign currencies,c) Foreign currencies,,,
,,,Unit,31/12/2024,"45,292",,,45.292
U.S. dollar,c) Foreign currencies > U.S. dollar,U.S. dollar,USD,"108,424.54","67,904.78",,108.42454,67.90478
