row_label_raw,row_label_full,col_0,Miền Bắc,Miền Trung,Miền Nam,Tổng cộng toàn doanh nghiệp,numeric__Miền Bắc,numeric__Miền Trung,numeric__Miền Nam,numeric__Tổng cộng toàn doanh nghiệp
,,,VND,VND,VND,VND,,,,
Doanh thu thuần từ bán hàng ra bên ngoài,Doanh thu thuần từ bán hàng ra bên ngoài,Doanh thu thuần từ bán hàng ra bên ngoài,362.369.580.399,157.389.508.622,51.466.086.319,571.225.175.340,362369580399.0,157389508622.0,51466086319.0,571225175340.0
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,,,,5.450.115.947.129,,,,5450115947129.0
Tổng chi phí mua tài sản cố định,Tổng chi phí mua tài sản cố định,Tổng chi phí mua tài sản cố định,,,,26.668.692.160,,,,26668692160.0
