row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Revenue from sale of goods,Revenue from sale of goods,Revenue from sale of goods,"389,614,746,223","229,797,643,081",,
Revenue from sale of finished products,Revenue from sale of finished products,Revenue from sale of finished products,"132,434,259,255","77,474,242,427",,
Revenue from real estate business,Revenue from real estate business,Revenue from real estate business,"45,495,182,201","55,785,912,875",,
Other revenues,Other revenues,Other revenues,"3,680,987,661","3,526,716,555",,
,,,"571,225,175,340","366,584,514,938",,
